news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,content_title,content_description,content_body,Fake News,Extreme bias,clickbait,credible,body_len,has_label
kurier,https://kurier.at/kultur/sorgen-der-clubkultur-disco-disco-keine-party/400840823,"politik, ns, oevp, us, impfstoff, usa, ss, schi, regierung, neos, corona, sp, ischgl",2020-05-13 00:00:00,,2024-10-24,"13.05.20, 17:30",,,"Sorgen der Clubkultur: Disco, Disco, keine Party","Clubs und Diskotheken rechnen mit monatelangen Schliessungen  und wissen nicht, ob die Branche dies ueberlebt. Hilfsgelder gibt es, aber sie kommen nicht an. Perspektiven gibt es noch keine.","Die Massnahmen werden gelockert. Der Handel ist bereits hochgefahren, ab Freitag duerfen Lokale unter Einhaltung bestimmter Spielregeln (Mindestabstand etc.) wieder aufsperren  die Hotels folgen Ende Mai. Waehrend einige bereits in der neuen Normalitaet (Favorit fuers Unwort des Jahres) angekommen sind oder eine Perspektive haben, irren grosse Teile der Kulturbranche noch immer orientierungslos umher. So heisst es auch fuer die Nachtgastronomie: Bitte warten! Es werden zwar einige Bars am Freitag ihren Betrieb wieder aufnehmen, aber eben anders als wir es gewohnt sind. Fuer die meisten Diskotheken oder Lokale mit lauter Musik, wie Tourismusministerin Elisabeth Koestinger (OeVP) dazu sagt, wird die Sperrstunde noch laenger aufrecht bleiben. Joachim Natschlaeger von der WTF Group, die kuerzlich mit dem O  der Klub (in der Albertina Passage) neben der Oper und dem Inc. am Schwarzenbergplatz zwei neue Diskotheken in Wien uebernommen, umgebaut und neu aufgesperrt hat, rechnet vor September mit keiner Oeffnung, wie er dem KURIER mitteilte. Da viele Unternehmen in dieser Branche keine Ruecklagen erwirtschaftet haben, koennen die Verluste nicht aufgefangen werden  da helfen auch die gut gemeinten, aber schlussendlich nutzlosen Streaming-Initiativen und von den Clubs selbst initiieren Rettungsaktionen nichts. Keine Partys bedeuten keine Einnahmen, keine Einnahmen bedeuten keine Zukunft. So lautet die einfache Rechnung. Die Ausfaelle liegen daher bei 100 Prozent. Jeder, der sich jetzt mit uns auf (Zwangs-)Tauchstation befindet, benoetigt einen langen Atem, sagt Natschlaeger. Aktuell beschaeftigen sich Anwaelte und Steuerberater mit den schwammigen Hilfspaketen der Bundesregierung. Wir haben derzeit noch keine Zuschuesse erhalten. Die laufenden Pachtzahlungen sind derzeit  Gott sei Dank!  ausgesetzt. Dafuer sind wir auch sehr dankbar, denn wir kennen Kollegen, bei denen weiterhin, also trotz Schliessung, Miete verlangt wird, sagt Natschlaeger. Trotzdem musste man sich von allen Mitarbeitern trennen.",,,,,2023.0,False
kurier,https://kurier.at/politik/ausland/carola-rackete-schwer-eu-buergerin-zu-sein/400636817,"krieg, spo, europa, rna, usa, umweltschutz, migrationspolitik, sp, klimawandel, fpoe, migration, einwanderung, ns, demo, ss, klimaschutz, politik, oevp, us, schi, klima, naturschutz, regierung, greta thunberg",2019-10-03 00:00:00,,2024-10-24,"03.10.19, 11:51",,,"Carola Rackete: ""Schwer, EU-Buergerin zu sein. Habe mich geschaemt""","Seenotretterin vor Bruesseler Rechtsausschuss, Rackete wird mit radikalen Klimaschuetzern zusammenarbeiten.","Wenn es eine Aktivistin gibt, die in Europa aehnlich polarisiert wie Greta Thunberg, dann ist es Carola Rackete. Den einen gilt die 31-jaehrige Deutsche  als strahlende Heldin, gar als Heilige, den anderen als Kriminelle. Ende Juni steuerte Rackete ein Schiff mit 40 teils erkrankten Migranten in den Hafen von Lampedusa und brach damit ein kurz zuvor von der damaligen Regierung in Rom erlassenes   mittlerweile aufgehobenes  Gesetz. Sie wurde verhaftet, angeklagt und nach internationalen Protesten auf freien Fuss gesetzt.",,,,,525.0,False
kurier,https://kurier.at/chronik/niederoesterreich/felixdorf-statt-felixstadt-oevp-gruendet-buergerinitiative/402930751,"ns, zuwanderung, oevp, us, ss, grenzen, sp",2024-07-30 00:00:00,,2024-10-24,"30.07.24, 15:56",,,"""Felixdorf statt Felixstadt"": OeVP gruendet Buergerinitiative","Kritik an Bevoelkerungszuwachs in der Gemeinde im Bezirk Wiener Neustadt. SPOe-Buergermeister kontert: ""Kein aktuelles Bauprojekt"".","Alexander Smuk ""fuerchtet um die laendliche und doerfliche Identitaet von Felixdorf"". Er will ""eine Entwicklung hin zu staedtischen Strukturen verhindern."" Doch der OeVP-Obmann der Gemeinde im Bezirk Wiener Neustadt will diesen Kampf nicht alleine fuehren. Deshalb hat die Volkspartei die Buergerinitiative ""FelixDORF statt FelixSTADT"" gegruendet und hofft auf eine Mobilisierung der Ortsbevoelkerung. Anlass sei eine Aenderung des Raumordungsprogrammes, die auf ein groesseres Bauprojekt schliessen lasse. ""Unser Dorf ist gepraegt von einer starken Gemeinschaft, einer hohen Lebensqualitaet und leider nur mehr geringen gruenen Freiflaechen, die wir bewahren moechten"", sagt Smuk. Die Bevoelkerung sei in die nun geplanten Aenderungen aber nicht eingebunden, kritisiert er.",,,,,774.0,False
kurier,https://kurier.at/politik/inland/spoe-kampagnisiert-fuer-millionaerssteuer/402635006,"asien, ns, demo, oevp, mittelstand, us, ss, sp, karl nehammer",2023-10-17 00:00:00,,2024-10-24,"17.10.23, 14:31",,,SPOe kampagnisiert fuer Millionaerssteuer,Die pro Jahr eingenommenen fuenf bis sechs Milliarden Euro sollen fuer Gesundheit und Kinder verwendet werden,"Die SPOe setzt aktuell voll auf die Millionaerssteuer. Daher widmet man auch die sozialdemokratische Herbst-Kampagne, die am Dienstag praesentiert wurde, ganz diesem Thema. Die Einnahmen daraus will man fuer Kinder und Gesundheitssystem einsetzen, wie Parteichef Andreas Babler in einer Pressekonferenz referierte. Er stehe dafuer, die in der Gesellschaft entstandene Schere wieder zu schliessen. Die Zeiten, da die ""Superreichen"" unter Verdacht stuenden, sich alles kaufen zu koennen, muessten vorbei sein. âž¤ Mehr lesen: SPOe Wien: Das gewisse Gespuer fuer gute Geschaefte Angesprochen auf vermeintliche Privilegienritter auch in der eigenen Partei, konkret die Wiener Schrebergarten-Affaere, distanzierte sich Babler. Er habe hier schon ""sehr harte Worte"" gefunden. Nun muesse man warten, was die Aufarbeitung in der Wiener Landespartei bringe. In der Millionaerssteuer-Kampagne, deren Sujets Babler selbst in den Mittelpunkt ruecken, wird betont, dass die entsprechende Abgabe 100 Millionen Euro pro Woche bringen wuerde. Diese sollten in Gesundheit und ""in Kinder"" investiert werden.",,,,,1089.0,False
kurier,https://kurier.at/wirtschaft/nationalbank-opfer-der-eigenen-zinspolitik/402375942,"politik, inflation, ns, us, rna, usa, ss, sp, oesterreich",2023-03-23 00:00:00,,2024-10-24,"23.03.23, 16:34",,,Nationalbank: Opfer der eigenen Zinspolitik,"Fast zwei Milliarden Verlust mit Anleihen, Aktien und Fremdwaehrungen - keine Dividende fuer Republik.","Im Kampf gegen die Inflation hat die Europaeische Zentralbank (EZB) die Zinsen spaet, aber doch deutlich angehoben und auch anheben muessen. Denn es gibt fuer die Wirtschaft und den sozialen Zusammenhalt in der Gesellschaft kein groesseres Gift als eine ausufernde Teuerung. Doch steigende Zinsen produzieren auch Verlierer, allen voran Kreditnehmer. Freilich machen steigende Zinsen auch festverzinsliche Wertpapiere wie Staats- und Unternehmensanleihen unattraktiver, ihre Kurse fallen. 2022 war genau dies der Fall. Das Blutbad auf den internationalen Anleihenmaerkten uebertraf dabei noch die massiven Kursverluste auf den Aktienmaerkten. Bloed nur, dass die Euro-Notenbanken, und damit auch die heimische Nationalbank, Staatsanleihen um Milliarden aufgekauft hatten und auch Milliarden in Aktien angelegt haben. Kommen dann auch noch Waehrungskursverluste dazu, ist das Debakel perfekt.",,,,,891.0,False
kurier,https://kurier.at/politik/inland/wahlaerzte-debatte-um-eindaemmung-und-attraktivere-kassenstellen/401981108,"digitalisierung, ns, oevp, christ, us, rna, ss, sp",2022-04-21 00:00:00,,2024-10-24,"21.04.22, 14:36",,,"Wahlarzt-Debatte: Gesundheitskasse will ""Susi-Sorglos-Paket"" anbieten","Die OeGK will Kassenstellen fuer junge Mediziner wieder attraktiver machen. Derzeit sind viele Stellen unbesetzt, Patienten warten lange auf Termine.","Oft muss man auf einen Arzttermin monatelang warten: Angesichts unbesetzter Kassenarztstellen und der steigenden Attraktivitaet der fuer die Patienten teuren Wahlaerzte wird der Ruf nach Reformen lauter. Am Donnerstag versprach Bernhard Wurzer, Generaldirektor der Oesterreichischen Gesundheitskasse (OeGK), flexiblere Vertraege fuer die Aerzte. Gesundheitsoekonomin Maria Hofmarcher-Holzhacker hatte zuvor Aenderungen verlangt, aber auch vor steigenden Kosten bei mehr Vertraegen gewarnt. Angestossen hatte die Debatte einmal mehr Andreas Huss, Arbeitnehmer-Vertreter und (in der halbjaehrlich mit den Arbeitgebern wechselnden Rotation an der Spitze) aktuell Vizeobmann der OeGK. Nachdem er im Vorjahr Kassenvertraege fuer alle Aerzte, die das wollen, verlangt hatte, sprach er sich zuletzt fuer eine Umstellung auf das deutsche System aus, wo es entweder Aerzte im Kassensystem oder reine Privataerzte gebe (der KURIER berichtete). Die Aerztekammer lehnt das ab.",,,,,964.0,False
kurier,https://kurier.at/chronik/burgenland/ex-spoe-nationalraetin-klaudia-friedl-lenkt-pflegeagentur-des-landes/400665761,"politik, europa, ns, christ, us, ss, schi, regierung, familie, sp, sozialpolitik",2019-11-05 00:00:00,,2024-10-24,"05.11.19, 06:00",,,Ex-SPOe-Nationalraetin Klaudia Friedl lenkt Pflegeagentur des Landes,Die fruehere Verwaltungsdirektorin eines Pflegezentrums wurde fuer drei Jahre bestellt,,,,,,,False
kurier,https://kurier.at/politik/inland/wie-die-corona-rebellion-funktioniert-die-koepfe-und-kanaele/401821327,"krieg, politik, ns, demo, nazi, us, pandemie, ss, regierung, familie, querdenker, corona, sp, fpoe, herbert kickl",2021-11-28 00:00:00,,2024-10-24,"28.11.21, 12:44",,,Wie die Corona-Rebellion funktioniert: Die Koepfe und Kanaele,"Falschinformationen, Aufrufe zu Demos und Streik  und zuletzt Drohungen gegen die Regierung: In ""alternativen Medien"" wird Stimmung gemacht, auf Telegram vernetzen sich die Querdenker.","Ein Drohschreiben erreichte am Freitag Bundeskanzler Alexander Schallenberg: Fuer den Fall, dass er nicht bis Ende November alle Corona-Massnahmen zuruecknimmt, wird ihm und seiner Familie Gewalt angedroht. Genannt werden auch andere Regierungsmitglieder und SPOe-Politiker. In einschlaegigen Online-Medien und Social-Media-Kanaelen kursiert zudem ein Aufruf fuer einen ""Warnstreik"" am 1. Dezember. Der KURIER hat sich auf Spurensuche begeben: Wer betreibt hier Stimmungsmache  und wo? Vorweg: Die eine zentrale Figur gibt es nicht, und die Aktivisten bilden auch keine einheitliche Gruppe. Viele kommen aus der rechtsextremen Szene oder scheuen zumindest nicht deren Naehe. Die wohl bekanntesten Aktivisten sind Martin Rutter und seine ehemalige Verbuendete Jennifer Klauninger. Auf Corona-Demos taucht auch Gottfried Kuessel, Neonazi und Schluesselfigur der ""Alten Rechten"", auf. Und als Einpeitscher tritt Alexander Ehrlich in Erscheinung. Ihm und seinem Aufruf fuer den ""Warnstreik"" ist auf Report24 ein Beitrag gewidmet. Gegruendet im Maerz, verzeichnete das Online-Medium laut eigenen Angaben im Juni bereits 2,8 Millionen Seitenaufrufe. Die Berichte drehen sich fast ausschliesslich um Corona: Vor der Impfung wird gewarnt, fuer das Entwurmungsmittel Ivermectin geworben (waehrend Aerzte und Hersteller in serioesen Medien davor warnen). Die Redakteure unter der Verantwortung eines gewissen Thomas Mueller schreiben unter Pseudonymen.",,,,,1442.0,False
kurier,https://kurier.at/chronik/wien/ein-samstag-auf-der-strasse-demos-gegen-impflicht-und-lockdown-in-wien/401812540,"migration, spo, ns, demo, oevp, lockdown, nazi, impfstoff, verschwoerungstheorien, us, ss, schi, regierung, impfpflicht, corona, sp, fpoe, leiche, die gruenen, karl nehammer",2021-11-20 00:00:00,,2024-10-24,"20.11.21, 14:25",,,"Rechtsextreme, Hooligans, Impfskeptiker: Zehntausende bei Corona-Demo",Die Stimmung war aufgeladen - in einschlaegigen Gruppen wurde im Vorfeld auch zu Gewalt aufgerufen. Der KURIER war live vor Ort. ,"Die Stimmung brodelt. Der neuerliche Lockdown und die angekuendigte Impfpflicht haben dazu gefuehrt, dass am Samstag noch mehr Menschen an den Corona-Demos teilgenommen haben als urspruenglich erwartet. Das Demonstrationsrecht macht diese Kundgebungen moeglich. Allerdings gelten die aktuellen Corona-Regeln  FFP2-Maske oder ein 2G-Nachweis. Angemeldet wurden Demos in ganz Oesterreich. Der Fokus lag allerdings auf Wien, wo die Polizei mit 1.300 Beamten im Einsatz war. Samstagnachmittag waren laut Angaben der Polizei 40.000 Personen auf der Strasse. In den einschlaegigen Telegram-Gruppen wurde im Vorfeld offen zu Gewalt aufgerufen. Und es kam auch bereits zu Ãœbergriffen auf Polizisten: Sie wurden unter anderem mit vollen Bierdosen beworfen, ein Demonstrant wollte einem Beamten die Dienstwaffe entreissen. Mehrere Personen wurden festgenommen. Beim Burgtor setzte die Polizei auch Pfefferspray ein. Lesen Sie den Demo-Tag im Live-Ticker nach:",,,,,950.0,False
kurier,https://kurier.at/politik/ausland/astra-zeneca-liefert-nur-die-haelfte-der-zugesagten-dosen/401198129,"europa, ns, us, impfstoff, ss, schi, corona, europaeische union",2021-02-23 00:00:00,,2024-10-24,"23.02.21, 19:19",,,Astra Zeneca liefert nur die Haelfte der zugesagten Dosen,Laut EU-Vertretern sollen von April bis Juni weniger als 90 Millionen Einheiten geliefert werden. in Oesterreich sollen nun auch ueber 65-Jaehrige damit geimpft werden. ,"Der britisch-schwedische Pharmakonzern Astra Zeneca rechnet offenbar damit, im zweiten Jahresquartal weniger als die Haelfte der vertraglich vereinbarten Impfdosen in die Europaeische Union zu liefern. Der Konzern will von April bis Juni weniger als 90 Millionen Einheiten liefern, hoerte man am Dienstag aus EU-Kreisen. Der Vertrag zwischen der EU und Astra Zeneca sieht fuer diesen Zeitraum die Bereitstellung von 180 Millionen Impfdosen vor. Eine offizielle Bestaetigung der EU-Kommission lag aber nicht vor. Diese teilte vielmehr mit, die Verhandlungen mit Astra Zeneca ueber den Lieferplan liefen noch. Doch koennten diese Mengen theoretisch aus anderen Impfstoff-Fabriken des Herstellers wettgemacht werden, hiess es. Es gebe noch keinen akzeptierten Lieferplan fuer das Quartal. Das Unternehmen sei dabei, den Plan ""zu verfeinern und zu konsolidieren, auf Grundlage aller verfuegbaren Produktionsstaetten in Europa und ausserhalb"". Die Kommission erwarte ""einen verbesserten Vorschlag fuer einen Lieferplan"". Astra Zeneca hatte bereits Ende Jaenner ueberraschend eine drastische Kuerzung der Liefermenge an die EU angekuendigt: Statt 80 Millionen Dosen wollte das britisch-schwedische Unternehmen wegen Produktionsengpaessen in Europa nur 31 Millionen an die EU liefern. Schliesslich sagte die Firma 40 Millionen Dosen fuer die Zeit bis Ende Maerz zu. Es sei jedoch unklar, ob diese Menge wirklich erreicht werde, hiess es aus EU-Kreisen.",,,,,1445.0,False
kurier,https://kurier.at/politik/inland/corona-krise-van-der-bellen-ruft-zum-durchhalten-auf-wir-kriegen-das-schon-hin/400801196,"krieg, ns, us, pandemie, ss, corona, sp",2020-04-02 00:00:00,,2024-10-24,"02.04.20, 19:30",,,"Van der Bellen ruft zum Durchhalten auf: ""Wir kriegen das schon hin""","Die Krise werde voruebergehen, aber das werde noch dauern, sagte der Bundespraesident in einer TV-Ansprache. ""Wir alle miteinander wissen, dass wir erst am Beginn dieser gemeinsamen Anstrengung stehen."" Es brauche ein neues Miteinander.","Mit aufmunternden Worten hat Bundespraesident Alexander Van der Bellen die Oesterreicherinnen und Oesterreicher in der Coronakrise zum Durchhalten aufgefordert. In einer Fernsehansprache sagte er am Donnerstag, er wisse nicht genau, wie lange die Krise noch dauern werde, aber er wisse, dass sie irgendwann vorbeigehen werde. Bis dahin und in Zukunft brauche es ein neues Miteinander im Land.",,,,,392.0,False
kurier,https://kurier.at/wirtschaft/boerse-aktuell-lufthansa-manager-sollen-trotz-staatshilfe-boni-erhalten/402265572,"politik, inflation, europa, asien, amerika, ns, christ, us, rna, pandemie, ss, schi, usa, grenzen, corona, sp",2022-12-20 00:00:00,,2024-10-24,"20.12.22, 10:29",,,Boerse aktuell: Lufthansa-Manager sollen trotz Staatshilfe Boni erhalten,Alle boersenrelevanten Nachrichten und die tagesaktuelle Entwicklung an den Aktienmaerkten fuer auf einen Blick.,"Die Vorstaende der AUA-Mutter Lufthansa sollen Bonuszahlungen fuer die Jahre 2021 und 2022 bekommen - und das trotz Corona-Staatshilfen. Das duerfte der Aufsichtsrat der Fluglinie in einer Sitzung im Dezember beschlossen haben, wie das Handelsblatt berichtet. Mehrere Quellen haben dem Medium laut eigenen Angaben aber verraten, dass einige Vertreter der Arbeitnehmerinnen und Arbeitnehmer aber gegen das Verguetungssystem gestimmt haben, weil sie eine solche Zahlung fuer einen Verstoss gegen das Verbot von Bonuszahlungen waehrend der staatlichen Rettung halten. Die Fluglinie hat neun Milliarden Euro an Staatshilfen erhalten, um eine Corona-bedingte Insolvenz abwenden zu koennen. Mehr dazu hier Weitere Meldungen des Tages:",,,,,728.0,False
kurier,https://kurier.at/wirtschaft/ukraine-krieg-russland-sanktionen-es-gibt-bereits-kontosperren-in-oesterreich/401924176,"ns, christ, us, ss, regierung, bankgeheimnis, sp, oesterreich, europaeische union",2022-03-03 00:00:00,,2024-10-24,"03.03.22, 05:00",,,Russland-Sanktionen: Es gibt bereits Kontosperren in Oesterreich,Die Nationalbank bestaetigt erste EU-Strafmassnahmen in Oesterreich. Banken muessen aktuelle Embargoliste abarbeiten.,"Rund 680 Funktionaere, Mitglieder der Staatsduma, Banker, Oligarchen, Militaers und mehr als 80 Institutionen stehen auf der Russland-Sanktionsliste der Europaeischen Union, die seit Ende Februar in Kraft ist. Fuer die Umsetzung dieser Strafmassnahmen sind in Oesterreich drei Behoerden zustaendig: die Direktion fuer Staatsschutz und Nachrichtendienst DSN (vormals Verfassungsschutz) im Innenministerium fuer die entsprechenden Anzeigen bei der Staatsanwaltschaft, das Wirtschaftsministerium fuer die Kontrolle der Exportverbote und die Oesterreichische Nationalbank (OeNB) fuer das Einfrieren von Finanzvermoegen. Die Liste der sanktionierten Personen ging an die oesterreichischen Kommerzbanken und diese machen einen Abgleich, ob diesen Namen Konten zuzuordnen sind. Dieser Prozess ist derzeit im Gange, sagt Christian Gutlederer von der Oesterreichischen Nationalbank (OeNB) im Gespraech mit dem KURIER. Es gibt aber schon Rueckmeldungen von Banken an die Nationalbank, und es gibt bereits Kontosperren. Namen werden keine genannt, es gilt das Bankgeheimnis. Doch fuer die Banken gestaltet sich die Kontrolle mitunter gar nicht so einfach. Die Sanktionen betreffen ja nicht nur Personen und Firmen, sondern auch Gueter und Dienstleistungen und dann wird es sehr schwierig und der Aufwand ist gross, sagt ein Sprecher des oesterreichischen Bankenverbandes zum KURIER. Bei Embargoguetern duerfen die Banken entsprechende Zahlungen nicht durchfuehren. Die Banken muessen auch immer wieder kontrollieren, ob sanktionierte Person hinter gewissen Unternehmen stecken.",,,,,1566.0,False
kurier,https://kurier.at/politik/inland/ex-kanzler-christian-kern-getrennt/401907490,"ns, christ, us, usa, ss, schi, sp, christian kern",2022-02-16 00:00:00,,2024-10-24,"16.02.22, 13:14",,,Ex-Kanzler Christian Kern und Frau Eveline gehen getrennte Wege,"Die berufliche Zusammenarbeit bleibe aufrecht, so das Paar.","Der fruehere Bundeskanzler und SPOe-Chef Christian Kern und seine Ehefrau Eveline Steinberger-Kern haben sich getrennt. Auch wenn sie privat getrennte Wege gehen, bleibt die berufliche Zusammenarbeit bei der Energiegesellschaft Blue Minds aufrecht, hiess es am Mittwoch zur APA. Ehepaar Kern mit Kaerntens Landeshauptmann Peter Kaiser ""Nach 20-jaehriger Beziehung haben wir uns entschieden, unsere privaten Lebensverhaeltnisse in Wertschaetzung und Respekt neu zu ordnen"", erklaerte Kern gegenueber der APA. ""Unsere Zusammenarbeit im Rahmen der Blue Minds-Group bleibt davon unberuehrt und vollumfaenglich aufrecht."" Eveline Steinberger-Kern war waehrend der politischen Taetigkeit ihres Mannes immer wieder an seiner Seite in der Oeffentlichkeit in Erscheinung getreten. Im Nationalratswahlkampf 2017 gab das Paar gemeinsame Interviews, die Managerin begleitete Kern auch auf Terminen und veroeffentlichte Werbevideos fuer den damaligen SPOe-Spitzenkandidaten. In der Wahlschlacht wurden vom Boulevard auch die Firmenbeteiligungen der Unternehmerin thematisiert, Steinberger-Kern wies die ""Unwahrheiten"" damals vehement zurueck.",,,,,1129.0,False
